,words,polarity_score,count_up,count_down,total
2958,홍콩h지수/NNG,0.4290956609096856,22.0,71.0,93.0
2959,물가/NNG;안정/NNG;목표/NNG;하단/NNG,0.6391424879284128,6.0,13.0,19.0
2960,신차/NNG,0.5807262390317299,26.0,62.0,88.0
2961,지하철/NNG,0.4308293807517449,14.0,45.0,59.0
2962,규정/NNG,0.6509239162773237,102.0,217.0,319.0
2963,제어/NNG,0.7657177649495298,47.0,85.0,132.0
2964,보조금/NNG,0.6236224716652504,68.0,151.0,219.0
2965,가칭/NNG,0.1846411631793193,2.0,15.0,17.0
2966,물러나/VV,0.6924043619224473,8.0,16.0,24.0
2967,매개/NNG,0.4616029079482982,5.0,15.0,20.0
2968,고물가/NNG,0.7663504588267862,57.0,103.0,160.0
2969,소기업/NNG,0.3692823263586385,12.0,45.0,57.0
2970,국제/NNG;유가/NNG;상승/NNG,0.7190352989194645,27.0,52.0,79.0
2971,산업군/NNG,0.5770036349353728,10.0,24.0,34.0
2972,전성시대/NNG,0.1846411631793193,2.0,15.0,17.0
2973,중고/NNG,0.4616029079482982,5.0,15.0,20.0
2974,발맞춰/VV,0.5385367259396812,7.0,18.0,25.0
2975,생산시설/NNG,0.3846690899569151,5.0,18.0,23.0
2976,무보증사채/NNG,0.705468595166267,27.0,53.0,80.0
2977,저변/NNG,0.3956596353842556,4.0,14.0,18.0
2978,호평/NNG,0.484683053345713,7.0,20.0,27.0
2979,비과세/NNG,0.7212545436692158,50.0,96.0,146.0
2980,무상/NNG,0.7456662359164816,28.0,52.0,80.0
2981,신혼/NNG,0.2804675896394723,16.0,79.0,95.0
2982,전시/NNG,0.6109450252256888,15.0,34.0,49.0
2983,지적도/NNG,0.6559620270844237,18.0,38.0,56.0
2984,중도/NNG,0.6924043619224473,71.0,142.0,213.0
2985,성능/NNG,0.2898436863861407,9.0,43.0,52.0
2986,상응/NNG,0.6622998244475583,11.0,23.0,34.0
2987,절대금액/NNG,0.6924043619224471,7.0,14.0,21.0
2988,돌입/NNG,0.7142697628252613,49.0,95.0,144.0
2989,미국식/NNG,0.2637730902561704,4.0,21.0,25.0
2990,행장/NNG,0.0814593366967585,1.0,17.0,18.0
2991,높/VA;fed/NNG;금리/NNG;인상/NNG,0.3692823263586386,4.0,15.0,19.0
2992,배출/NNG,0.651674693574068,8.0,17.0,25.0
2993,중지/NNG,0.6559620270844237,9.0,19.0,28.0
2994,매월/MAG,0.7242390452292263,91.0,174.0,265.0
2995,정보기술/NNG,0.2769617447689789,12.0,60.0,72.0
2996,역시/NNG,0.7225088993973362,24.0,46.0,70.0
2997,광화문/NNG,0.5830773574083766,8.0,19.0,27.0
2998,예상/NNG;금리/NNG;인하/NNG,0.498531140584162,9.0,25.0,34.0
2999,증권거래소/NNG,0.2215693958151831,8.0,50.0,58.0
3000,치닫/VV,0.4154426171534683,6.0,20.0,26.0
3001,서리/NNG,0.0814593366967585,1.0,17.0,18.0
3002,실적/NNG;성장/NNG,0.4327527262015295,5.0,16.0,21.0
3003,매칭/NNG,0.4154426171534684,18.0,60.0,78.0
3004,사태/NNG,0.7367455279568896,324.0,609.0,933.0
3005,세액공제/NNG,0.484683053345713,14.0,40.0,54.0
3006,여력/NNG;낮/VA,0.7553502130063061,6.0,11.0,17.0
3007,명시/NNG,0.7186981984511478,41.0,79.0,120.0
3008,고속도/NNG,0.5101926877323295,7.0,19.0,26.0
3009,남여/NNG,0.6924043619224471,7.0,14.0,21.0
3010,담배가격/NNG,0.7201005363993451,13.0,25.0,38.0
3011,얘기/NNG,0.6286591984438727,143.0,315.0,458.0
3012,트러스트/NNG,0.5934894530763833,6.0,14.0,20.0
3013,인플레이션/NNG;기대/NNG;낮/VV,0.2596516357209177,3.0,16.0,19.0
3014,드러났/VV,0.4945745442303194,15.0,42.0,57.0
3015,사업부문/NNG,0.676301934900995,42.0,86.0,128.0
3016,금융리스/NNG,0.2596516357209177,3.0,16.0,19.0
3017,경영/NNG,0.5735066432084917,205.0,495.0,700.0
3018,집합건물/NNG,0.3956596353842556,4.0,14.0,18.0
3019,협동/NNG,0.2967447265381916,3.0,14.0,17.0
3020,새로/MAG,0.3784570425414619,44.0,161.0,205.0
3021,토로/NNG,0.7553502130063061,6.0,11.0,17.0
3022,pce/NNG,0.7514160973135648,382.0,704.0,1086.0
3023,입주자/NNG,0.2840633279681835,8.0,39.0,47.0
3024,신용스프레드/NNG;강세/NNG,0.6154705439310642,12.0,27.0,39.0
3025,보도/NNG,0.690385690313344,171.0,343.0,514.0
3026,관료/NNG,0.5539234895379578,12.0,30.0,42.0
3027,한도/NNG,0.6175498363092097,330.0,740.0,1070.0
3028,화의/NNG,0.4945745442303194,10.0,28.0,38.0
3029,걸림돌/NNG,0.5395358664330757,30.0,77.0,107.0
3030,숨고르기/NNG,0.4056510403182014,29.0,99.0,128.0
3031,차액/NNG,0.3323540937227746,6.0,25.0,31.0
3032,만선/NNG,0.3357112057805805,8.0,33.0,41.0
3033,모회사/NNG,0.5641813319368089,33.0,81.0,114.0
3034,상방/NNG;압력/NNG,0.7385646527172772,8.0,15.0,23.0
3035,사단/NNG,0.4154426171534683,6.0,20.0,26.0
3036,어르신/NNG,0.1258917021677177,2.0,22.0,24.0
3037,지도/NNG,0.6068262947185493,39.0,89.0,128.0
3038,담보/NNG,0.6564353041602422,146.0,308.0,454.0
3039,교육부/NNG,0.4327527262015295,5.0,16.0,21.0
3040,헤드/NNG,0.4945745442303194,5.0,14.0,19.0
3041,순유출입/NNG,0.325837346787034,4.0,17.0,21.0
3042,손해배상/NNG,0.1846411631793193,2.0,15.0,17.0
3043,긍정/NNG,0.7201005363993451,26.0,50.0,76.0
3044,수산물/NNG,0.3846690899569151,5.0,18.0,23.0
3045,채권은행/NNG,0.3600502681996725,13.0,50.0,63.0
3046,수축/NNG,0.7225088993973362,12.0,23.0,35.0
3047,차입부채/NNG,0.076933817991383,1.0,18.0,19.0
3048,신용보증/NNG,0.2637730902561704,24.0,126.0,150.0
3049,보우/NNG,0.5614089420992815,30.0,74.0,104.0
3050,유휴/NNG,0.5885437076340801,17.0,40.0,57.0
3051,배당주/NNG,0.2266050639018918,9.0,55.0,64.0
3052,리알/NNG,0.1318865451280852,2.0,21.0,23.0
3053,표준/NNG,0.6217508556038301,22.0,49.0,71.0
3054,폭넓/VA,0.3956596353842555,10.0,35.0,45.0
3055,미술/NNG,0.0629458510838588,1.0,22.0,23.0
3056,복합단지/NNG,0.3462021809612236,4.0,16.0,20.0
3057,하위등급/NNG,0.694157284357694,198.0,395.0,593.0
3058,라스트/NNG,0.4616029079482981,6.0,18.0,24.0
3059,순탄/NNG,0.7253759982044686,11.0,21.0,32.0
3060,중심선/NNG,0.4186631025577588,13.0,43.0,56.0
3061,남도/NNG,0.2967447265381916,3.0,14.0,17.0
3062,눈높이/NNG,0.5910768943240403,35.0,82.0,117.0
3063,익명/NNG,0.325837346787034,4.0,17.0,21.0
3064,플레이/NNG,0.7253759982044686,22.0,42.0,64.0
3065,단순화/NNG,0.4327527262015295,5.0,16.0,21.0
3066,분양시장/NNG,0.7225088993973362,12.0,23.0,35.0
3067,단기/NNG;금리/NNG;인상/NNG,0.5539234895379578,10.0,25.0,35.0
3068,국제/NNG;유가/NNG;안정/NNG,0.5934894530763833,6.0,14.0,20.0
3069,최대/NNG,0.7505760236008792,929.0,1714.0,2643.0
3070,권리/NNG,0.7456662359164816,28.0,52.0,80.0
3071,감자/NNG,0.7331340302708266,9.0,17.0,26.0
3072,이용/NNG,0.7340612097129035,326.0,615.0,941.0
3073,보호/NNG,0.6368098511111557,63.0,137.0,200.0
3074,채안펀드/NNG,0.1798452888110252,10.0,77.0,87.0
3075,참석자/NNG,0.7356796345426001,17.0,32.0,49.0
3076,인하/NNG;전환/NNG,0.532618739940344,5.0,13.0,18.0
3077,충실/NNG,0.6058538166821413,7.0,16.0,23.0
3078,보증보험/NNG,0.6924043619224471,7.0,14.0,21.0
3079,자원/NNG,0.7583476344864898,69.0,126.0,195.0
3080,소외/NNG,0.7288466967604706,50.0,95.0,145.0
3081,편리/NNG,0.290638867967447,17.0,81.0,98.0
